time,q0,q1,q2,q3,q4,q5,q6,q_err0,q_err1,q_err2,q_err3,q_err4,q_err5,q_err6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,tau0,tau1,tau2,tau3,tau4,tau5,tau6
1750157935.5209782,-0.0966407896367954,1.1704273411567443,0.7470486437003072,0.12885438618239387,0.17947575218262002,0.13652429012182207,0.0,-0.0966407896367954,0.5,0.5,0.12885438618239387,0.17947575218262002,0.13652429012182207,0.0,0.0,0.0,0.0,-0.0766990393942818,0.0,-0.0766990393942818,0.0,0.5798447378207724,-20.0,-15.0,-1.38978659382439,-0.14358060174609602,-0.20125827937059582,0.0
1750157935.5409863,-0.0966407896367954,1.1704273411567443,0.7439806821245359,0.12732040539450823,0.17947575218262002,0.1380582709097077,-0.0015339807878856412,-0.0966407896367954,0.5,0.5,0.12732040539450823,0.17947575218262002,0.1380582709097077,-0.0015339807878856412,0.0,0.0,-0.1533980787885636,-0.0766990393942818,0.0,0.0766990393942818,-0.07669903939428206,0.5798447378207724,-20.0,-16.34990309333936,-1.3759807667334196,-0.14358060174609602,-0.01840776945462802,0.0
1750157935.5609803,-0.0966407896367954,1.1704273411567443,0.7424467013366504,0.12732040539450823,0.17947575218262002,0.1380582709097077,0.0,-0.0966407896367954,0.5,0.5,0.12732040539450823,0.17947575218262002,0.1380582709097077,0.0,0.0,0.0,-0.07669903939427902,0.0,0.0,0.0,0.07669903939428206,0.5798447378207724,-20.0,-15.674951546669657,-1.1458836485505741,-0.14358060174609602,-0.11044661672776618,0.0
1750157935.5819936,-0.09817477042468103,1.1704273411567443,0.7393787397608791,0.12732040539450823,0.17947575218262002,0.1380582709097077,0.0,-0.09817477042468103,0.5,0.5,0.12732040539450823,0.17947575218262002,0.1380582709097077,0.0,-0.0766990393942818,0.0,-0.1533980787885636,0.0,0.0,0.0,0.0,0.282252464970959,-20.0,-16.34990309333936,-1.1458836485505741,-0.14358060174609602,-0.11044661672776618,0.0
1750157935.6019707,-0.09817477042468103,1.1688933603688585,0.7363107781851077,0.12578642460662257,0.17947575218262002,0.13652429012182207,0.0,-0.09817477042468103,0.5,0.5,0.12578642460662257,0.17947575218262002,0.13652429012182207,0.0,0.0,-0.07669903939429012,-0.15339807878856915,-0.07669903939428319,0.0,-0.0766990393942818,0.0,0.5890486225480862,-19.07961152726852,-16.34990309333941,-1.3621749396424525,-0.14358060174609602,-0.20125827937059582,0.0
1750157935.6219597,-0.09970875121256667,1.1658253987930873,0.7347767973972221,0.12425244381873693,0.17947575218262002,0.1380582709097077,0.0,-0.09970875121256667,0.5,0.5,0.12425244381873693,0.17947575218262002,0.1380582709097077,0.0,-0.0766990393942818,-0.15339807878855805,-0.07669903939427902,-0.0766990393942818,0.0,0.0766990393942818,0.0,0.29145634969827283,-18.1592230545373,-15.674951546669657,-1.3483691125514778,-0.14358060174609602,-0.01840776945462802,0.0
1750157935.6419632,-0.09970875121256667,1.1688933603688585,0.7317088358214509,0.12425244381873693,0.17947575218262002,0.13652429012182207,0.0,-0.09970875121256667,0.5,0.5,0.12425244381873693,0.17947575218262002,0.13652429012182207,0.0,0.0,0.15339807878855805,-0.1533980787885636,0.0,0.0,-0.0766990393942818,0.0,0.5982525072754,-21.8407769454627,-16.34990309333936,-1.1182719943686323,-0.14358060174609602,-0.20125827937059582,0.0
1750157935.6619172,-0.10124273200045232,1.1688933603688585,0.7301748550335652,0.1227184630308513,0.17947575218262002,0.13652429012182207,0.0,-0.10124273200045232,0.5,0.5,0.1227184630308513,0.17947575218262002,0.13652429012182207,0.0,-0.07669903939428249,0.0,-0.07669903939428457,-0.0766990393942818,0.0,0.0,0.0,0.30066023442558404,-20.0,-15.674951546669705,-1.334563285460507,-0.14358060174609602,-0.10921943209745766,0.0
1750157935.681959,-0.10124273200045232,1.1688933603688585,0.7286408742456796,0.12118448224296566,0.17947575218262002,0.13652429012182207,-0.0015339807878856412,-0.10124273200045232,0.5,0.5,0.12118448224296566,0.17947575218262002,0.13652429012182207,-0.0015339807878856412,0.0,0.0,-0.07669903939427902,-0.0766990393942818,0.0,0.0,-0.07669903939428206,0.607456392002714,-20.0,-15.674951546669657,-1.3207574583695365,-0.14358060174609602,-0.10921943209745766,0.0
1750157935.7029545,-0.10124273200045232,1.1688933603688585,0.7271068934577939,0.11965050145508001,0.17947575218262002,0.1380582709097077,0.0,-0.10124273200045232,0.5,0.5,0.11965050145508001,0.17947575218262002,0.1380582709097077,0.0,0.0,0.0,-0.07669903939428457,-0.07669903939428249,0.0,0.0766990393942818,0.07669903939428206,0.607456392002714,-20.0,-15.674951546669705,-1.3069516312785674,-0.14358060174609602,-0.01840776945462802,0.0
1750157935.7229664,-0.10124273200045232,1.1688933603688585,0.7255729126699083,0.11965050145508001,0.17947575218262002,0.13652429012182207,0.0,-0.10124273200045232,0.5,0.5,0.11965050145508001,0.17947575218262002,0.13652429012182207,0.0,0.0,0.0,-0.07669903939427902,0.0,0.0,-0.0766990393942818,0.0,0.607456392002714,-20.0,-15.674951546669657,-1.0768545130957201,-0.14358060174609602,-0.20125827937059582,0.0
1750157935.7429645,-0.10124273200045232,1.1658253987930873,0.7255729126699083,0.11965050145508001,0.18100973297050565,0.13652429012182207,-0.0015339807878856412,-0.10124273200045232,0.5,0.5,0.11965050145508001,0.18100973297050565,0.13652429012182207,-0.0015339807878856412,0.0,-0.15339807878855805,0.0,0.0,0.0766990393942818,0.0,-0.07669903939428206,0.607456392002714,-18.1592230545373,-15.0,-1.0768545130957201,-0.05276893910326638,-0.10921943209745766,0.0
1750157935.762927,-0.10277671278833796,1.1658253987930873,0.7255729126699083,0.11965050145508001,0.17947575218262002,0.1380582709097077,-0.0015339807878856412,-0.10277671278833796,0.5,0.5,0.11965050145508001,0.17947575218262002,0.1380582709097077,-0.0015339807878856412,-0.0766990393942818,0.0,0.0,0.0,-0.0766990393942818,0.0766990393942818,0.0,0.3098641191529006,-20.0,-15.0,-1.0768545130957201,-0.23561944901923418,-0.01840776945462802,0.0
1750157935.7829723,-0.10277671278833796,1.1688933603688585,0.7240389318820226,0.11965050145508001,0.18100973297050565,0.13652429012182207,0.0,-0.10277671278833796,0.5,0.5,0.11965050145508001,0.18100973297050565,0.13652429012182207,0.0,0.0,0.15339807878855805,-0.07669903939428457,0.0,0.0766990393942818,-0.0766990393942818,0.07669903939428206,0.6166602767300278,-21.8407769454627,-15.674951546669705,-1.0768545130957201,-0.05276893910326638,-0.20125827937059582,0.0
1750157935.8029585,-0.10277671278833796,1.1688933603688585,0.7240389318820226,0.11965050145508001,0.17947575218262002,0.13652429012182207,-0.0015339807878856412,-0.10277671278833796,0.5,0.5,0.11965050145508001,0.17947575218262002,0.13652429012182207,-0.0015339807878856412,0.0,0.0,0.0,0.0,-0.0766990393942818,0.0,-0.07669903939428206,0.6166602767300278,-20.0,-15.0,-1.0768545130957201,-0.23561944901923418,-0.10921943209745766,0.0
1750157935.8229682,-0.10124273200045232,1.1688933603688585,0.7240389318820226,0.11965050145508001,0.17947575218262002,0.1380582709097077,-0.0015339807878856412,-0.10124273200045232,0.5,0.5,0.11965050145508001,0.17947575218262002,0.1380582709097077,-0.0015339807878856412,0.0766990393942818,0.0,0.0,0.0,0.0,0.0766990393942818,0.0,0.9142525495798411,-20.0,-15.0,-1.0768545130957201,-0.14358060174609602,-0.01840776945462802,0.0
1750157935.8439388,-0.10277671278833796,1.1688933603688585,0.7240389318820226,0.12118448224296566,0.17947575218262002,0.13652429012182207,0.0,-0.10277671278833796,0.5,0.5,0.12118448224296566,0.17947575218262002,0.13652429012182207,0.0,-0.0766990393942818,0.0,0.0,0.07669903939428249,0.0,-0.0766990393942818,0.07669903939428206,0.3098641191529006,-20.0,-15.0,-0.8605632220038436,-0.14358060174609602,-0.20125827937059582,0.0
1750157935.8639183,-0.10277671278833796,1.1688933603688585,0.7240389318820226,0.12118448224296566,0.17947575218262002,0.1380582709097077,0.0,-0.10277671278833796,0.5,0.5,0.12118448224296566,0.17947575218262002,0.1380582709097077,0.0,0.0,0.0,0.0,0.0,0.0,0.0766990393942818,0.0,0.6166602767300278,-20.0,-15.0,-1.090660340186691,-0.14358060174609602,-0.01840776945462802,0.0
1750157935.8839672,-0.10277671278833796,1.1688933603688585,0.7240389318820226,0.12118448224296566,0.17947575218262002,0.1380582709097077,0.0,-0.10277671278833796,0.5,0.5,0.12118448224296566,0.17947575218262002,0.1380582709097077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6166602767300278,-20.0,-15.0,-1.090660340186691,-0.14358060174609602,-0.11044661672776618,0.0
1750157935.9039686,-0.10277671278833796,1.1688933603688585,0.7240389318820226,0.12118448224296566,0.17947575218262002,0.13652429012182207,0.0,-0.10277671278833796,0.5,0.5,0.12118448224296566,0.17947575218262002,0.13652429012182207,0.0,0.0,0.0,0.0,0.0,0.0,-0.0766990393942818,0.0,0.6166602767300278,-20.0,-15.0,-1.090660340186691,-0.14358060174609602,-0.20125827937059582,0.0
